VSE++: Improving Visual-Semantic Embeddings with Hard Negatives,"['https://www.semanticscholar.org/author/David-J.-Fleet/1793739', 'https://www.semanticscholar.org/author/Jamie-Ryan-Kiros/51131802', 'https://www.semanticscholar.org/author/Fartash-Faghri/2978170', 'https://www.semanticscholar.org/author/Sanja-Fidler/37895334']","[{'Publications': '218', 'h-index': '60', 'Citations': '19,103', 'Highly Influential Citations': '1,691'}, {'Publications': '18', 'h-index': '9', 'Citations': '1,435', 'Highly Influential Citations': '177'}, {'Publications': '12', 'h-index': '5', 'Citations': '858', 'Highly Influential Citations': '140'}, {'Publications': '160', 'h-index': '49', 'Citations': '11,171', 'Highly Influential Citations': '1,429'}]"
Dynamically Learning the Learning Rates:  Online Hyperparameter Optimization,"['https://www.semanticscholar.org/author/Anima-Anandkumar/2047844', 'https://www.semanticscholar.org/author/Tuhin-Subhra-Sarkar/3196815', 'https://www.semanticscholar.org/author/Leo-Dirac/67174746']","[{'Publications': '191', 'h-index': '39', 'Citations': '5,836', 'Highly Influential Citations': '781'}, {'Publications': '26', 'h-index': '9', 'Citations': '234', 'Highly Influential Citations': '14'}, {'Publications': '6', 'h-index': '1', 'Citations': '3', 'Highly Influential Citations': '0'}]"
MULTI-MODAL GEOLOCATION ESTIMATION USING DEEP NEURAL NETWORKS,"['https://www.semanticscholar.org/author/Jesse-M.-Johns/14621350', 'https://www.semanticscholar.org/author/Jeremiah-Rounds/4155554', 'https://www.semanticscholar.org/author/Michael-J.-Henry/11947551']","[{'Publications': '18', 'h-index': '4', 'Citations': '35', 'Highly Influential Citations': '0'}, {'Publications': '11', 'h-index': '3', 'Citations': '104', 'Highly Influential Citations': '7'}, {'Publications': '28', 'h-index': '4', 'Citations': '43', 'Highly Influential Citations': '1'}]"
Accelerating Convolutional Neural Networks using Iterative Two-Pass Decomposition,"['https://www.semanticscholar.org/author/Chih-Tsun-Huang/1962730', 'https://www.semanticscholar.org/author/Wei-Shiang-Lin/46639807']","[{'Publications': '102', 'h-index': '22', 'Citations': '1,553', 'Highly Influential Citations': '130'}, {'Publications': '76', 'h-index': '17', 'Citations': '1,191', 'Highly Influential Citations': '47'}]"
Adaptive Weight Sparsity for Training Deep Neural Networks,"['https://www.semanticscholar.org/author/Jack-Lindsey/19131047', 'https://www.semanticscholar.org/author/Ilya-Sharapov/143627441', 'https://www.semanticscholar.org/author/Michael-James/143660108']","[{'Publications': '13', 'h-index': '3', 'Citations': '33', 'Highly Influential Citations': '1'}, {'Publications': '22', 'h-index': '9', 'Citations': '969', 'Highly Influential Citations': '63'}, {'Publications': '175', 'h-index': '22', 'Citations': '1,588', 'Highly Influential Citations': '82'}]"
Deep Net Triage: Assessing The Criticality of Network Layers by Structural Compression,"['https://www.semanticscholar.org/author/Jason-J.-Corso/3587688', 'https://www.semanticscholar.org/author/Theodore-S.-Nowak/31127992']","[{'Publications': '233', 'h-index': '34', 'Citations': '6,349', 'Highly Influential Citations': '594'}, {'Publications': '2', 'h-index': '1', 'Citations': '2', 'Highly Influential Citations': '1'}]"
Deep Active Learning over the Long Tail,"['https://www.semanticscholar.org/author/Ran-El-Yaniv/1387872181', 'https://www.semanticscholar.org/author/Yonatan-Geifman/16082116']","[{'Publications': '100', 'h-index': '34', 'Citations': '7,700', 'Highly Influential Citations': '886'}, {'Publications': '8', 'h-index': '5', 'Citations': '192', 'Highly Influential Citations': '19'}]"
THE LOCAL DIMENSION OF DEEP MANIFOLD,"['https://www.semanticscholar.org/author/Yanren-Zhang/25472733', 'https://www.semanticscholar.org/author/Mengxiao-Zhang/4727261', 'https://www.semanticscholar.org/author/Wangquan-Wu/153038259', 'https://www.semanticscholar.org/author/Kun-He/1702188', 'https://www.semanticscholar.org/author/Huan-Long/39007850', 'https://www.semanticscholar.org/author/Tao-Yu/40418746', 'https://www.semanticscholar.org/author/John-E.-Hopcroft/1706504']","[{'Publications': '9', 'h-index': '2', 'Citations': '4', 'Highly Influential Citations': '1'}, {'Publications': '29', 'h-index': '7', 'Citations': '131', 'Highly Influential Citations': '4'}, {'Publications': '2', 'h-index': '1', 'Citations': '2', 'Highly Influential Citations': '1'}, {'Publications': '39', 'h-index': '16', 'Citations': '662', 'Highly Influential Citations': '61'}, {'Publications': '37', 'h-index': '9', 'Citations': '425', 'Highly Influential Citations': '9'}, {'Publications': '397', 'h-index': '26', 'Citations': '4,057', 'Highly Influential Citations': '259'}, {'Publications': '303', 'h-index': '64', 'Citations': '31,889', 'Highly Influential Citations': '2,764'}]"
Learning to Imagine Manipulation Goals for Robot Task Planning,"['https://www.semanticscholar.org/author/Christian-Rupprecht/2714036', 'https://www.semanticscholar.org/author/Chris-Paxton/1977464', 'https://www.semanticscholar.org/author/Raman-Arora/144365054', 'https://www.semanticscholar.org/author/Gregory-D.-Hager/1678633', 'https://www.semanticscholar.org/author/Kapil-D.-Katyal/2788711']","[{'Publications': '45', 'h-index': '13', 'Citations': '1,312', 'Highly Influential Citations': '214'}, {'Publications': '36', 'h-index': '10', 'Citations': '350', 'Highly Influential Citations': '14'}, {'Publications': '86', 'h-index': '22', 'Citations': '2,852', 'Highly Influential Citations': '459'}, {'Publications': '519', 'h-index': '60', 'Citations': '17,706', 'Highly Influential Citations': '1,200'}, {'Publications': '40', 'h-index': '12', 'Citations': '596', 'Highly Influential Citations': '26'}]"
Human-like Clustering with Deep Convolutional Neural Networks,"['https://www.semanticscholar.org/author/Ali-Borji/3177797', 'https://www.semanticscholar.org/author/Aysegul-Dundar/2130620']","[{'Publications': '138', 'h-index': '39', 'Citations': '7,843', 'Highly Influential Citations': '816'}, {'Publications': '21', 'h-index': '10', 'Citations': '615', 'Highly Influential Citations': '39'}]"
Attribute-aware Collaborative Filtering: Survey and Classification,"['https://www.semanticscholar.org/author/Vincent-Liu/144237796', 'https://www.semanticscholar.org/author/Shou-de-Lin/2818798', 'https://www.semanticscholar.org/author/Wen-Hao-Chen/3716488', 'https://www.semanticscholar.org/author/Wenhao-Chen/47482645', 'https://www.semanticscholar.org/author/Mi-Yen-Yeh/39907129', 'https://www.semanticscholar.org/author/Chin-Chi-Hsu/2081791', 'https://www.semanticscholar.org/author/Yi-An-Lai/2117866']","[{'Publications': '147', 'h-index': '17', 'Citations': '1,656', 'Highly Influential Citations': '190'}, {'Publications': '181', 'h-index': '24', 'Citations': '1,947', 'Highly Influential Citations': '108'}, {'Publications': '20', 'h-index': '8', 'Citations': '197', 'Highly Influential Citations': '10'}, {'Publications': '13', 'h-index': '5', 'Citations': '203', 'Highly Influential Citations': '11'}, {'Publications': '56', 'h-index': '14', 'Citations': '602', 'Highly Influential Citations': '52'}, {'Publications': '36', 'h-index': '11', 'Citations': '392', 'Highly Influential Citations': '12'}, {'Publications': '13', 'h-index': '4', 'Citations': '65', 'Highly Influential Citations': '7'}]"
Continuous Propagation: Layer-Parallel Training,"['https://www.semanticscholar.org/author/Ilya-Sharapov/143627441', 'https://www.semanticscholar.org/author/Herman-Sahota/47366436', 'https://www.semanticscholar.org/author/Devansh-Arpit/2309967', 'https://www.semanticscholar.org/author/Michael-James/143660108']","[{'Publications': '22', 'h-index': '9', 'Citations': '969', 'Highly Influential Citations': '63'}, {'Publications': '9', 'h-index': '5', 'Citations': '113', 'Highly Influential Citations': '8'}, {'Publications': '42', 'h-index': '12', 'Citations': '950', 'Highly Influential Citations': '120'}, {'Publications': '175', 'h-index': '22', 'Citations': '1,588', 'Highly Influential Citations': '82'}]"
Learning Topics using Semantic Locality,"['https://www.semanticscholar.org/author/Caiwen-Ding/2881873', 'https://www.semanticscholar.org/author/Sheng-Lin/144225675', 'https://www.semanticscholar.org/author/Yanzhi-Wang/46395036', 'https://www.semanticscholar.org/author/Zhe-Li/38315753', 'https://www.semanticscholar.org/author/Qinru-Qiu/1862322', 'https://www.semanticscholar.org/author/Krittaphat-Pugdeethosapol/9091383', 'https://www.semanticscholar.org/author/Ziyi-Zhao/47122744']","[{'Publications': '47', 'h-index': '11', 'Citations': '532', 'Highly Influential Citations': '41'}, {'Publications': '268', 'h-index': '27', 'Citations': '2,941', 'Highly Influential Citations': '77'}, {'Publications': '262', 'h-index': '31', 'Citations': '3,939', 'Highly Influential Citations': '228'}, {'Publications': '194', 'h-index': '17', 'Citations': '1,216', 'Highly Influential Citations': '84'}, {'Publications': '184', 'h-index': '30', 'Citations': '3,023', 'Highly Influential Citations': '180'}, {'Publications': '5', 'h-index': '1', 'Citations': '4', 'Highly Influential Citations': '0'}, {'Publications': '35', 'h-index': '6', 'Citations': '100', 'Highly Influential Citations': '3'}]"
Anticipatory Asynchronous Advantage Actor-Critic (A4C): The power of Anticipation in Deep Reinforcement Learning,"['https://www.semanticscholar.org/author/Xun-Luan/71204944', 'https://www.semanticscholar.org/author/Anshumali-Shrivastava/4260659', 'https://www.semanticscholar.org/author/Tharun-Medini/51491077']","[{'Publications': '2', 'h-index': '0', 'Citations': '0', 'Highly Influential Citations': '0'}, {'Publications': '102', 'h-index': '16', 'Citations': '1,205', 'Highly Influential Citations': '116'}, {'Publications': '13', 'h-index': '2', 'Citations': '6', 'Highly Influential Citations': '0'}]"
Sparse Deep Scattering Croisé Network,"['https://www.semanticscholar.org/author/Randall-Balestriero/3201463', 'https://www.semanticscholar.org/author/Ankit-B.-Patel/46463998', 'https://www.semanticscholar.org/author/Richard-Baraniuk/144908066', 'https://www.semanticscholar.org/author/Romain-Cosentino/40125997']","[{'Publications': '39', 'h-index': '5', 'Citations': '119', 'Highly Influential Citations': '2'}, {'Publications': '30', 'h-index': '6', 'Citations': '385', 'Highly Influential Citations': '40'}, {'Publications': '663', 'h-index': '88', 'Citations': '34,070', 'Highly Influential Citations': '2,700'}, {'Publications': '13', 'h-index': '4', 'Citations': '26', 'Highly Influential Citations': '1'}]"
Incremental Learning in Deep Convolutional Neural Networks Using Partial Network Sharing,"['https://www.semanticscholar.org/author/Syed-Shakib-Sarwar/32830876', 'https://www.semanticscholar.org/author/Kaushik-Roy/143884690', 'https://www.semanticscholar.org/author/Aayush-Ankit/3468125']","[{'Publications': '20', 'h-index': '10', 'Citations': '363', 'Highly Influential Citations': '27'}, {'Publications': '765', 'h-index': '76', 'Citations': '22,262', 'Highly Influential Citations': '1,551'}, {'Publications': '26', 'h-index': '9', 'Citations': '239', 'Highly Influential Citations': '11'}]"
Bayesian Embeddings for Long-Tailed Datasets,"['https://www.semanticscholar.org/author/Victor-Fragoso/2245862', 'https://www.semanticscholar.org/author/Deva-Ramanan/1770537']","[{'Publications': '24', 'h-index': '8', 'Citations': '265', 'Highly Influential Citations': '20'}, {'Publications': '163', 'h-index': '61', 'Citations': '34,118', 'Highly Influential Citations': '5,373'}]"
Distributed Restarting NewtonCG Method for Large-Scale Empirical Risk Minimization,"['https://www.semanticscholar.org/author/Dheevatsa-Mudigere/2205699', 'https://www.semanticscholar.org/author/Chenxin-Ma/2008023', 'https://www.semanticscholar.org/author/Aryan-Mokhtari/2706423', 'https://www.semanticscholar.org/author/Majid-Jahani/27675108', 'https://www.semanticscholar.org/author/Alejandro-Ribeiro/144461639', 'https://www.semanticscholar.org/author/Xi-He/144080363', 'https://www.semanticscholar.org/author/Martin-Tak%C3%A1c/144696183']","[{'Publications': '40', 'h-index': '15', 'Citations': '1,529', 'Highly Influential Citations': '153'}, {'Publications': '14', 'h-index': '6', 'Citations': '359', 'Highly Influential Citations': '53'}, {'Publications': '88', 'h-index': '22', 'Citations': '1,471', 'Highly Influential Citations': '137'}, {'Publications': '15', 'h-index': '4', 'Citations': '65', 'Highly Influential Citations': '4'}, {'Publications': '313', 'h-index': '48', 'Citations': '8,333', 'Highly Influential Citations': '588'}, {'Publications': '77', 'h-index': '13', 'Citations': '1,584', 'Highly Influential Citations': '93'}, {'Publications': '70', 'h-index': '24', 'Citations': '3,092', 'Highly Influential Citations': '350'}]"
Deep Hyperspherical Defense against Adversarial Perturbations,"['https://www.semanticscholar.org/author/Bo-Dai/144445933', 'https://www.semanticscholar.org/author/Tuo-Zhao/36345161', 'https://www.semanticscholar.org/author/Le-Song/1779453', 'https://www.semanticscholar.org/author/Zhehui-Chen/9545488', 'https://www.semanticscholar.org/author/Zhen-Liu/46271093', 'https://www.semanticscholar.org/author/Weiyang-Liu/36326884']","[{'Publications': '15', 'h-index': '4', 'Citations': '42', 'Highly Influential Citations': '3'}, {'Publications': '109', 'h-index': '21', 'Citations': '2,952', 'Highly Influential Citations': '214'}, {'Publications': '329', 'h-index': '55', 'Citations': '10,105', 'Highly Influential Citations': '1,133'}, {'Publications': '14', 'h-index': '4', 'Citations': '46', 'Highly Influential Citations': '5'}, {'Publications': '217', 'h-index': '14', 'Citations': '679', 'Highly Influential Citations': '40'}, {'Publications': '62', 'h-index': '15', 'Citations': '2,127', 'Highly Influential Citations': '326'}]"
FastNorm: Improving Numerical Stability of Deep Network Training with Efficient Normalization,"['https://www.semanticscholar.org/author/Sadhika-Malladi/34132695', 'https://www.semanticscholar.org/author/Ilya-Sharapov/143627441']","[{'Publications': '5', 'h-index': '3', 'Citations': '34', 'Highly Influential Citations': '0'}, {'Publications': '22', 'h-index': '9', 'Citations': '969', 'Highly Influential Citations': '63'}]"
Cluster-based Warm-Start Nets,['https://www.semanticscholar.org/author/Tomasz-Rak/145104065'],"[{'Publications': '8', 'h-index': '4', 'Citations': '33', 'Highly Influential Citations': '2'}]"
THINK VISUALLY: QUESTION ANSWERING THROUGH VIRTUAL IMAGERY,"['https://www.semanticscholar.org/author/Ankit-Goyal/47989752', 'https://www.semanticscholar.org/author/Jia-Deng/153302678', 'https://www.semanticscholar.org/author/J.-J.-Wang/46584851']","[{'Publications': '3', 'h-index': '2', 'Citations': '71', 'Highly Influential Citations': '9'}, {'Publications': '81', 'h-index': '29', 'Citations': '16,115', 'Highly Influential Citations': '2,730'}, {'Publications': '1,179', 'h-index': '50', 'Citations': '11,240', 'Highly Influential Citations': '533'}]"
Do Convolutional Neural Networks act  as Compositional Nearest Neighbors?,"['https://www.semanticscholar.org/author/Deva-Ramanan/1770537', 'https://www.semanticscholar.org/author/Aayush-Bansal/3294630', 'https://www.semanticscholar.org/author/Chunhui-Liu/50557221', 'https://www.semanticscholar.org/author/Victor-Fragoso/2245862']","[{'Publications': '163', 'h-index': '61', 'Citations': '34,118', 'Highly Influential Citations': '5,373'}, {'Publications': '24', 'h-index': '8', 'Citations': '467', 'Highly Influential Citations': '39'}, {'Publications': '10', 'h-index': '1', 'Citations': '10', 'Highly Influential Citations': '1'}, {'Publications': '24', 'h-index': '8', 'Citations': '265', 'Highly Influential Citations': '20'}]"
Binarized Back-Propagation: Training Binarized Neural Networks with Binarized Gradients,"['https://www.semanticscholar.org/author/Itay-Hubara/2477463', 'https://www.semanticscholar.org/author/Elad-Hoffer/40555034', 'https://www.semanticscholar.org/author/Daniel-Soudy/150082904']","[{'Publications': '21', 'h-index': '11', 'Citations': '3,161', 'Highly Influential Citations': '451'}, {'Publications': '27', 'h-index': '12', 'Citations': '1,526', 'Highly Influential Citations': '178'}, {'Publications': '1', 'h-index': '0', 'Citations': '0', 'Highly Influential Citations': '0'}]"
DETECTING ADVERSARIAL PERTURBATIONS WITH SALIENCY,"['https://www.semanticscholar.org/author/Zhimou-Yang/48598757', 'https://www.semanticscholar.org/author/Zuochang-Ye/39197645', 'https://www.semanticscholar.org/author/Chiliang-Zhang/40900301']","[{'Publications': '32', 'h-index': '11', 'Citations': '443', 'Highly Influential Citations': '15'}, {'Publications': '78', 'h-index': '13', 'Citations': '457', 'Highly Influential Citations': '28'}, {'Publications': '4', 'h-index': '3', 'Citations': '37', 'Highly Influential Citations': '4'}]"
Complex- and Real-Valued Neural Network Architectures,"['https://www.semanticscholar.org/author/Suresh-Manandhar/52022374', 'https://www.semanticscholar.org/author/Nils-M%C3%B6nning/72020141']","[{'Publications': '25', 'h-index': '5', 'Citations': '302', 'Highly Influential Citations': '28'}, {'Publications': '3', 'h-index': '1', 'Citations': '3', 'Highly Influential Citations': '2'}]"
Learning with Mental Imagery,['https://www.semanticscholar.org/author/Kristsana-Seepanomwan/2865135'],"[{'Publications': '11', 'h-index': '3', 'Citations': '51', 'Highly Influential Citations': '2'}]"
HyperNetworks with statistical filtering for defending adversarial examples,"['https://www.semanticscholar.org/author/Takayuki-Okatani/1718872', 'https://www.semanticscholar.org/author/Mete-Ozay/2159942', 'https://www.semanticscholar.org/author/Zhun-Sun/3458345']","[{'Publications': '158', 'h-index': '20', 'Citations': '1,506', 'Highly Influential Citations': '134'}, {'Publications': '62', 'h-index': '12', 'Citations': '669', 'Highly Influential Citations': '49'}, {'Publications': '16', 'h-index': '5', 'Citations': '58', 'Highly Influential Citations': '5'}]"
