Live Face De-Identification in Video,1 October 2019,['https://www.semanticscholar.org/paper/Live-Face-De-Identification-in-Video-Gafni-Wolf/d1826354e1e2635e8aa08d7faace176add535f5f'],"['https://www.semanticscholar.org/author/Oran-Gafni/90840812', 'https://www.semanticscholar.org/author/Lior-Wolf/145128145', 'https://www.semanticscholar.org/author/Yaniv-Taigman/2188620']"
IMAGE DEFORMATION META-NETWORK FOR ONE-SHOT LEARNING,28 May 2019,['https://www.semanticscholar.org/paper/Image-Deformation-Meta-Networks-for-One-Shot-Chen-Fu/99b5147a7119afe5b8d3c51d3f1a68ec0e84978f'],"['https://www.semanticscholar.org/author/Yanwei-Fu/144866389', 'https://www.semanticscholar.org/author/Martial-Hebert/145670946', 'https://www.semanticscholar.org/author/Wei-Liu/144416719', 'https://www.semanticscholar.org/author/Yu-Xiong-Wang/2302062', 'https://www.semanticscholar.org/author/Lin-Ma/145698310', 'https://www.semanticscholar.org/author/Zitian-Chen/10110775']"
Towards Resisting Large Data Variations via Introspective Learning,27 September 2018,['https://www.semanticscholar.org/paper/Towards-Resisting-Large-Data-Variations-via-Zhao-Tian/c1f292afd15c7d944c9ff2dde372a079928ae0ae'],"['https://www.semanticscholar.org/author/Alan-L.-Yuille/145081362', 'https://www.semanticscholar.org/author/Yunhan-Zhao/46317139', 'https://www.semanticscholar.org/author/Wei-Shen/144084234', 'https://www.semanticscholar.org/author/Ye-Tian/145509091']"
Realistic Adversarial Examples in 3D Meshes,27 September 2018,['https://www.semanticscholar.org/paper/Realistic-Adversarial-Examples-in-3D-Meshes-Yang-Xiao/047670f1b38e8df8f5cb6d623e939eecbc2d2315'],"['https://www.semanticscholar.org/author/Jia-Deng/153302678', 'https://www.semanticscholar.org/author/Dawei-Yang/2500067', 'https://www.semanticscholar.org/author/Chaowei-Xiao/2723309', 'https://www.semanticscholar.org/author/Mingyan-Liu/39037167', 'https://www.semanticscholar.org/author/Bo-Li/2485552']"
Representation Flow for Action Recognition,2 October 2018,['https://www.semanticscholar.org/paper/Representation-Flow-for-Action-Recognition-Piergiovanni-Ryoo/7d8be0302b754c903d96fd056c20207ad90ab4e6'],"['https://www.semanticscholar.org/author/A.-J.-Piergiovanni/8797855', 'https://www.semanticscholar.org/author/Michael-S.-Ryoo/1766489']"
PointGrow: Autoregressively Learned Point Cloud Generation with Self-Attention,12 October 2018,['https://www.semanticscholar.org/paper/PointGrow%3A-Autoregressively-Learned-Point-Cloud-Sun-Wang/8ca14e5107ab49aea72e884b033ea6fb13c1e547'],"['https://www.semanticscholar.org/author/Joshua-E.-Siegel/34350523', 'https://www.semanticscholar.org/author/Ziwei-Liu/3243969', 'https://www.semanticscholar.org/author/Sanjay-E.-Sarma/1934849', 'https://www.semanticscholar.org/author/Yongbin-Sun/9851067']"
Stacked U-Nets: A No-Frills Approach to Natural Image Segmentation,27 April 2018,['https://www.semanticscholar.org/paper/Stacked-U-Nets%3A-A-No-Frills-Approach-to-Natural-Shah-Ghosh/047efd37f34a916d50dbacf4c52afd968389e5e1'],"['https://www.semanticscholar.org/author/Larry-S.-Davis/1693428', 'https://www.semanticscholar.org/author/Sohil-Shah/144208571', 'https://www.semanticscholar.org/author/Tom-Goldstein/1962083', 'https://www.semanticscholar.org/author/Pallabi-Ghosh/3349165']"
UNSUPERVISED CONVOLUTIONAL NEURAL NETWORKS FOR ACCURATE VIDEO FRAME INTERPOLATION WITH INTEGRATION OF MOTION COMPONENTS,27 September 2018,['https://www.semanticscholar.org/paper/UNSUPERVISED-CONVOLUTIONAL-NEURAL-NETWORKS-FOR-WITH-Nguyen-Lee/d005cfc6f0aa90d302891c3e003ffa1972a54446'],"['https://www.semanticscholar.org/author/Thang-Van-Nguyen/3106384', 'https://www.semanticscholar.org/author/Hyuk-Jae-Lee/144595185', 'https://www.semanticscholar.org/author/Kyujoong-Lee/2261488']"
Compositional GAN: Learning Conditional Image Composition,19 July 2018,['https://www.semanticscholar.org/paper/Compositional-GAN%3A-Learning-Conditional-Image-Azadi-Pathak/d49fe11667eaaa8d52d149c7521f6705162642f5'],"['https://www.semanticscholar.org/author/Trevor-Darrell/1753210', 'https://www.semanticscholar.org/author/Sayna-Ebrahimi/27556211', 'https://www.semanticscholar.org/author/Deepak-Pathak/38236002', 'https://www.semanticscholar.org/author/Samaneh-Azadi/2300366']"
PolyCNN: Learning Seed Convolutional Filters,27 September 2018,['https://www.semanticscholar.org/paper/PolyCNN%3A-Learning-Seed-Convolutional-Filters-Juefei-Xu-Boddeti/1b21bee0946e7b7dcd7c65398242f4bd46844836'],"['https://www.semanticscholar.org/author/Marios-Savvides/1794486', 'https://www.semanticscholar.org/author/Felix-Juefei-Xu/2907492', 'https://www.semanticscholar.org/author/Vishnu-Naresh-Boddeti/144223220']"
A Main/Subsidiary Network Framework for Simplifying Binary Neural Networks,11 December 2018,['https://www.semanticscholar.org/paper/A-Main%2FSubsidiary-Network-Framework-for-Simplifying-Xu-Dong/afa50f7f19f88348560b4d06d9e1360d05a92111'],"['https://www.semanticscholar.org/author/Yinghao-Xu/2137692', 'https://www.semanticscholar.org/author/Yudian-Li/47003052', 'https://www.semanticscholar.org/author/Hao-Su/144914140']"
A Teacher Student Network For Faster Video Classification,27 September 2018,['https://www.semanticscholar.org/paper/A-Teacher-Student-Network-For-Faster-Video-Bhardwaj-Srinivasan/b5f9d5be7561bb6eacee9012275b17c75696c388'],"['https://www.semanticscholar.org/author/Mitesh-M.-Khapra/2361078', 'https://www.semanticscholar.org/author/Mukundhan-Srinivasan/34658653', 'https://www.semanticscholar.org/author/Shweta-Bhardwaj/34971636']"
Data Interpretation and Reasoning Over Scientific Plots,27 September 2018,['https://www.semanticscholar.org/paper/Data-Interpretation-and-Reasoning-Over-Scientific-Ganguly-Methani/78ceab2d4b71dfef383be2932c57a61450bd588b'],"['https://www.semanticscholar.org/author/Nitesh-Methani/1388048026', 'https://www.semanticscholar.org/author/Pritha-Ganguly/2409493', 'https://www.semanticscholar.org/author/Mitesh-M.-Khapra/2361078']"
Logit Regularization Methods for Adversarial Robustness,27 September 2018,['https://www.semanticscholar.org/paper/Logit-Regularization-Methods-for-Adversarial-Summers-Dinneen/c77f752f2f3cd1ad0d7157653c20df110acefb3d'],"['https://www.semanticscholar.org/author/Cecilia-Summers/46198321', 'https://www.semanticscholar.org/author/Michael-J.-Dinneen/69903858']"
Feature Matters: A Stage-by-Stage Approach for Task Independent Knowledge Transfer,27 September 2018,['https://www.semanticscholar.org/paper/Feature-Matters%3A-A-Stage-by-Stage-Approach-for-Task-Gao-Shen/b54461d71999a0dc72163ec70ae8c85eb0dc5330'],"['https://www.semanticscholar.org/author/Liang-Wan/144869989', 'https://www.semanticscholar.org/author/Yujun-Shen/8035201', 'https://www.semanticscholar.org/author/Mengya-Gao/32423397', 'https://www.semanticscholar.org/author/Quanquan-Li/2607146', 'https://www.semanticscholar.org/author/Xiaoou-Tang/50295995']"
Parametrizing Fully Convolutional Nets with a Single High-Order Tensor,4 April 2019,['https://www.semanticscholar.org/paper/T-Net%3A-Parametrizing-Fully-Convolutional-Nets-With-Kossaifi-Bulat/b03c510f8e05833fbce212d95158f105dc9f79fd'],"['https://www.semanticscholar.org/author/Maja-Pantic/145387780', 'https://www.semanticscholar.org/author/Georgios-Tzimiropoulos/2610880', 'https://www.semanticscholar.org/author/Adrian-Bulat/145245424', 'https://www.semanticscholar.org/author/Jean-Kossaifi/3125761']"
Associate Normalization,10 September 2001,['https://www.semanticscholar.org/paper/Normalized-Types-Courtieu/6581bf293b6c71e1cfdbf2c43e6bf489637b2c10'],['https://www.semanticscholar.org/author/Pierre-Courtieu/2781026']
Online abstraction with MDP homomorphisms for Deep Learning,30 November 2018,['https://www.semanticscholar.org/paper/Online-abstraction-with-MDP-homomorphisms-for-Deep-Biza-Platt/2c3f24819b3498d033b48581955b5a208fc7d959'],"['https://www.semanticscholar.org/author/Robert-Platt/145959776', 'https://www.semanticscholar.org/author/Ondrej-Biza/52228551']"
Generalized Label Propagation Methods for Semi-Supervised Learning,27 September 2018,['https://www.semanticscholar.org/paper/Generalized-Label-Propagation-Methods-for-Learning-Li-Wu/06f5d7b60a9efc0c1ddb37377cfeee8e87ef351f'],"['https://www.semanticscholar.org/author/Zhichao-Guan/48242018', 'https://www.semanticscholar.org/author/Xiao-Ming-Wu/47149526', 'https://www.semanticscholar.org/author/Qimai-Li/35692225']"
Rethinking Knowledge Graph Propagation for Zero-Shot Learning,29 May 2018,['https://www.semanticscholar.org/paper/Rethinking-Knowledge-Graph-Propagation-for-Learning-Kampffmeyer-Chen/8f61c28cd63372e03e303714f3cb726ad79a6d62'],"['https://www.semanticscholar.org/author/Michael-Kampffmeyer/8199702', 'https://www.semanticscholar.org/author/Yujia-Zhang/46868809', 'https://www.semanticscholar.org/author/Xiaodan-Liang/40250403', 'https://www.semanticscholar.org/author/Eric-P.-Xing/143977260', 'https://www.semanticscholar.org/author/Yinbo-Chen/47559228']"
A Unified View of Deep Metric Learning via Gradient Analysis,27 September 2018,['https://www.semanticscholar.org/paper/A-Unified-View-of-Deep-Metric-Learning-via-Gradient-Wang-Han/64efe1f5d4e21a0371e90b9faeb8756c950e915f'],"['https://www.semanticscholar.org/author/Weilin-Huang/49015548', 'https://www.semanticscholar.org/author/Xun-Wang/47120369', 'https://www.semanticscholar.org/author/Matthew-R.-Scott/1915350', 'https://www.semanticscholar.org/author/Dengke-Dong/51222886', 'https://www.semanticscholar.org/author/Xintong-Han/2257769']"
Learning Spatio-Temporal Representations Using Spike-Based Backpropagation,27 September 2018,['https://www.semanticscholar.org/paper/Learning-Spatio-Temporal-Representations-Using-Roy-Panda/ec87d707236e7dd966dcf9d162602ceae7d47d2e'],"['https://www.semanticscholar.org/author/Priyadarshini-Panda/9352814', 'https://www.semanticscholar.org/author/Kaushik-Roy/143915672', 'https://www.semanticscholar.org/author/Deboleena-Roy/47404993']"
Cosine similarity-based Adversarial process,27 September 2018,['https://www.semanticscholar.org/paper/Cosine-similarity-based-adversarial-process-Heo-Jung/a11fedfe2c887c56d4e25ebdcbf1f80f4d5b2306'],"['https://www.semanticscholar.org/author/Hye-jin-Shim/1715317', 'https://www.semanticscholar.org/author/Ha-Jin-Yu/1849546', 'https://www.semanticscholar.org/author/Jee-weon-Jung/31930118', 'https://www.semanticscholar.org/author/Il-Ho-Yang/2276746', 'https://www.semanticscholar.org/author/Hee-Soo-Heo/3403702']"
Low-Cost Parameterizations of Deep Convolutional Neural Networks,20 May 2018,['https://www.semanticscholar.org/paper/Low-Cost-Parameterizations-of-Deep-Convolution-Treister-Ruthotto/56a724dfff4b247ad0680c10d9a42a7d80c4cdad'],"['https://www.semanticscholar.org/author/Eran-Treister/2784349', 'https://www.semanticscholar.org/author/Michal-Sharoni/3508451', 'https://www.semanticscholar.org/author/Sapir-Zafrani/46190124', 'https://www.semanticscholar.org/author/Lars-Ruthotto/49418655', 'https://www.semanticscholar.org/author/Eldad-Haber/145761835']"
Engaging Image Captioning Via Personality,25 October 2018,['https://www.semanticscholar.org/paper/Engaging-Image-Captioning-via-Personality-Shuster-Humeau/c677000c9078fdff8622be15a37db7d4945f36c2'],"['https://www.semanticscholar.org/author/Hexiang-Hu/2804000', 'https://www.semanticscholar.org/author/Antoine-Bordes/1713934', 'https://www.semanticscholar.org/author/Jason-Weston/145183709', 'https://www.semanticscholar.org/author/Kurt-Shuster/35752280', 'https://www.semanticscholar.org/author/Samuel-Humeau/2795882']"
Spectral Convolutional Networks on Hierarchical Multigraphs,27 September 2018,['https://www.semanticscholar.org/paper/Spectral-Convolutional-Networks-on-Hierarchical-Knyazev-Lin/7ca8f4985a1fa501f3019564d53f59039fb2d8e5'],"['https://www.semanticscholar.org/author/Xiao-Lin/9136919', 'https://www.semanticscholar.org/author/Mohammed-Abdel-Rahman-Amer/4599641', 'https://www.semanticscholar.org/author/Graham-W.-Taylor/144639556', 'https://www.semanticscholar.org/author/Boris-Knyazev/49934559']"
MCTSBug: Generating Adversarial Text Sequences via Monte Carlo Tree Search and Homoglyph Attack,27 September 2018,['https://www.semanticscholar.org/paper/MCTSBug%3A-Generating-Adversarial-Text-Sequences-via-Gao-Lanchantin/91431322204d4a18df541a8c5f46fdeafd23b95b'],"['https://www.semanticscholar.org/author/Yanjun-Qi/1791105', 'https://www.semanticscholar.org/author/Jack-Lanchantin/3369052', 'https://www.semanticscholar.org/author/Ji-Gao/144029129']"
Bamboo: Ball-Shape Data Augmentation Against Adversarial Attacks from All Directions,27 September 2018,['https://www.semanticscholar.org/paper/Bamboo%3A-Ball-Shape-Data-Augmentation-Against-from-Yang-Zhang/21d348b55bb2e705e81255b01727ecb7cb476799'],"['https://www.semanticscholar.org/author/Jingchi-Zhang/23631324', 'https://www.semanticscholar.org/author/Yiran-Chen/50579965', 'https://www.semanticscholar.org/author/Hai-Li/40348219', 'https://www.semanticscholar.org/author/Wenhan-Wang/47824833', 'https://www.semanticscholar.org/author/Huanrui-Yang/47912363', 'https://www.semanticscholar.org/author/Hsin-Pai-Cheng/3461946']"
Learning Grounded Sentence Representations by Jointly Using Video and Text Information,27 September 2018,['https://www.semanticscholar.org/paper/Learning-Grounded-Sentence-Representations-by-Using-Bordes-Zablocki/e033b25f12c14c21b646d4c04ef32946f380078f'],"['https://www.semanticscholar.org/author/Laure-Soulier/145159652', 'https://www.semanticscholar.org/author/Benjamin-Piwowarski/1703777', 'https://www.semanticscholar.org/author/Patrick-Bordes/22710849', 'https://www.semanticscholar.org/author/Eloi-Zablocki/39541096', 'https://www.semanticscholar.org/author/Patrick-Gallinari/1741426']"
Isolating effects of age with fair representation learning when assessing dementia,19 July 2018,['https://www.semanticscholar.org/paper/Isolating-effects-of-age-with-fair-representation-Zhu-Novikova/c49d67971fbae748cb7e18ae1a953cd4f7221c51'],"['https://www.semanticscholar.org/author/Zining-Zhu/8129672', 'https://www.semanticscholar.org/author/Frank-Rudzicz/2479037', 'https://www.semanticscholar.org/author/Jekaterina-Novikova/2848048']"
Diagnosing Language Inconsistency in Cross-Lingual Word Embeddings,27 September 2018,['https://www.semanticscholar.org/paper/Diagnosing-Language-Inconsistency-in-Cross-Lingual-Fujinuma-Boyd-Graber/36ea550d7eb930e78a71bceb44229a1d04ee3418'],"['https://www.semanticscholar.org/author/Michael-J.-Paul/143946641', 'https://www.semanticscholar.org/author/Jordan-L.-Boyd-Graber/1763916', 'https://www.semanticscholar.org/author/Yoshinari-Fujinuma/31482660']"
Bilingual-GAN: Neural Text Generation and Neural Machine Translation as Two Sides of the Same Coin,27 September 2018,['https://www.semanticscholar.org/paper/Bilingual-GAN%3A-Neural-Text-Generation-and-Neural-as-Rashid-Do-Omri/0569208df74c467cb687baddd0a00b60a54cdbb0'],"['https://www.semanticscholar.org/author/Md.-Akmal-Haidar/2864965', 'https://www.semanticscholar.org/author/Mehdi-Rezagholizadeh/1924511', 'https://www.semanticscholar.org/author/Alan-Do-Omri/27711498', 'https://www.semanticscholar.org/author/Ahmad-Safuan-A.-Rashid/8954505']"
"Learning Robust, Transferable Sentence Representations for Text Classification",27 September 2018,['https://www.semanticscholar.org/paper/Learning-Robust%2C-Transferable-Sentence-for-Text-Ahmad-Bai/0c6602439185ad8268ebcd99d1ac4afd66fb4c7b'],"['https://www.semanticscholar.org/author/Wasi-Uddin-Ahmad/38123220', 'https://www.semanticscholar.org/author/Xueying-Bai/8536136', 'https://www.semanticscholar.org/author/Nanyun-Peng/3157053', 'https://www.semanticscholar.org/author/Kai-Wei-Chang/2782886']"
Empirical observations on the instability of aligning word vector spaces with GANs,27 September 2018,['https://www.semanticscholar.org/paper/Empirical-observations-on-the-instability-of-word-Hartmann-Kementchedjhieva/44e56ec152d0468c346456aa7a633609e0c90efc'],"['https://www.semanticscholar.org/author/Anders-S%C3%B8gaard/1700187', 'https://www.semanticscholar.org/author/Mareike-Hartmann/34604611', 'https://www.semanticscholar.org/author/Yova-Kementchedjhieva/51208524']"
Low-Rank Matrix Factorization of LSTM as Effective Model Compression,27 September 2018,['https://www.semanticscholar.org/paper/Low-Rank-Matrix-Factorization-of-LSTM-as-Effective-Winata-Madotto/3f66552c8d93d1dc9ab40ad932c0d3a841824c55'],"['https://www.semanticscholar.org/author/Elham-J.-Barezi/26418289', 'https://www.semanticscholar.org/author/Andrea-Madotto/3064807', 'https://www.semanticscholar.org/author/Genta-Indra-Winata/9162688', 'https://www.semanticscholar.org/author/Jamin-Shin/51228826']"
Combining Global Sparse Gradients with Local Gradients,27 September 2018,['https://www.semanticscholar.org/paper/Combining-Global-Sparse-Gradients-with-Local-Aji-Heafield/d6fdef52d1803aa378ba13b522b73e679afc86c7'],"['https://www.semanticscholar.org/author/Alham-Fikri-Aji/8129718', 'https://www.semanticscholar.org/author/Kenneth-Heafield/1702066']"
KNOWLEDGE DISTILL VIA LEARNING NEURON MANIFOLD,27 September 2018,['https://www.semanticscholar.org/paper/KNOWLEDGE-DISTILL-VIA-LEARNING-NEURON-MANIFOLD-Tao-Xia/22b8ef274659c3f038aa26bd42e542c03ef3d598'],"['https://www.semanticscholar.org/author/Qing-Li/47422406', 'https://www.semanticscholar.org/author/Zeyi-Tao/51117228', 'https://www.semanticscholar.org/author/Qi-Xia/144194726']"
Adversarial Decomposition of Text Representation,27 August 2018,['https://www.semanticscholar.org/paper/Adversarial-Decomposition-of-Text-Representation-Romanov-Rumshisky/80e913e4a2d52cf024a0aaebbe0f4246bf94c26d'],"['https://www.semanticscholar.org/author/David-Donahue/123494435', 'https://www.semanticscholar.org/author/Alexey-Romanov/145020546', 'https://www.semanticscholar.org/author/Anna-Rumshisky/1681193', 'https://www.semanticscholar.org/author/Anna-Rogers/145046059']"
How to learn (and how not to learn) multi-hop reasoning with memory networks,27 September 2018,['https://www.semanticscholar.org/paper/How-to-learn-(and-how-not-to-learn)-multi-hop-with-Chen-Durrett/24c4fe42582a89896a8a3db0884677f4c155cf2b'],"['https://www.semanticscholar.org/author/Jifan-Chen/3100431', 'https://www.semanticscholar.org/author/Greg-Durrett/1814094']"
Learning to Attend On Essential Terms: An Enhanced Retriever-Reader Model for Open-domain Question Answering,28 August 2018,"['https://www.semanticscholar.org/paper/Learning-to-Attend-On-Essential-Terms%3A-An-Enhanced-Ni-Zhu/94b0f87dddc59e0d1aa2c5d30748abfc0aaf19e0', 'https://www.semanticscholar.org/paper/Learning-to-Attend-On-Essential-Terms%3A-An-Enhanced-Ni-Zhu/9cd3ea5cbbe0716fe19ff750940222cdedb22fc8']","['https://www.semanticscholar.org/author/Jianmo-Ni/2148023', 'https://www.semanticscholar.org/author/Julian-J.-McAuley/35660011', 'https://www.semanticscholar.org/author/Chenguang-Zhu/8652308', 'https://www.semanticscholar.org/author/Weizhu-Chen/7307263']"
The Missing Ingredient in Zero-Shot Neural Machine Translation,17 March 2019,['https://www.semanticscholar.org/paper/The-Missing-Ingredient-in-Zero-Shot-Neural-Machine-Arivazhagan-Bapna/0c677d362b8668ebdd5c10b07657752b07947b13'],"['https://www.semanticscholar.org/author/Orhan-Firat/2345617', 'https://www.semanticscholar.org/author/Ankur-Bapna/12295226', 'https://www.semanticscholar.org/author/Melvin-Johnson/145657834', 'https://www.semanticscholar.org/author/Naveen-Arivazhagan/3365231', 'https://www.semanticscholar.org/author/Wolfgang-Macherey/3153147', 'https://www.semanticscholar.org/author/Roee-Aharoni/2335771']"
Iterative Binary Decisions,27 September 2018,['https://www.semanticscholar.org/paper/Iterative-Binary-Decisions-Alaniz-Akata/0c766053218c128b93e8c2812e3b29442e5b6b3c'],"['https://www.semanticscholar.org/author/Stephan-Alaniz/40894329', 'https://www.semanticscholar.org/author/Zeynep-Akata/2893664']"
What Is in a Translation Unit?  Comparing Character and Subword Representations Beyond Translation,27 September 2018,['https://www.semanticscholar.org/paper/What-Is-in-a-Translation-Unit-Comparing-Character-Durrani-Dalvi/ce3af95d51355eb93b0e1ab9a5bf4fb18ce311d5'],"['https://www.semanticscholar.org/author/Preslav-Nakov/1683562', 'https://www.semanticscholar.org/author/Nadir-Durrani/145938140', 'https://www.semanticscholar.org/author/Hassan-Sajjad/145775792', 'https://www.semanticscholar.org/author/Fahim-Dalvi/6415321', 'https://www.semanticscholar.org/author/Yonatan-Belinkov/2083259']"
Robust Text Classifier on Test-Time Budgets,24 August 2018,"['https://www.semanticscholar.org/paper/Robust-Text-Classifier-on-Test-Time-Budgets-Parvez-Bolukbasi/ca68b4a21db7aee79057ee74cd226073e8878da7', 'https://www.semanticscholar.org/paper/Building-a-Robust-Text-Classifier-on-a-Test-Time-Parvez-Bolukbasi/7fea850fa17fa199ff65b859cf84564a1c903562']","['https://www.semanticscholar.org/author/Venkatesh-Saligrama/1699322', 'https://www.semanticscholar.org/author/Kai-Wei-Chang/2782886', 'https://www.semanticscholar.org/author/Tolga-Bolukbasi/2843215', 'https://www.semanticscholar.org/author/Venkatesh-Sarigrama/51234222', 'https://www.semanticscholar.org/author/Md.-Rizwan-Parvez/3405393', 'https://www.semanticscholar.org/author/Rizwan-Parvez/82378238']"
Hiding Objects from Detectors: Exploring Transferrable Adversarial Patterns,27 September 2018,['https://www.semanticscholar.org/paper/Hiding-Objects-from-Detectors%3A-Exploring-Patterns-Long-Fu/8e9f5ca2da48417b7cd57b1babb8bf8616791e85'],"['https://www.semanticscholar.org/author/Chris-Pal/98109738', 'https://www.semanticscholar.org/author/Shangbang-Long/51126615', 'https://www.semanticscholar.org/author/Jie-Fu/145016608']"
Unsupervised Latent Tree Induction with Deep Inside-Outside Recursive Auto-Encoders ,3 April 2019,['https://www.semanticscholar.org/paper/Unsupervised-Latent-Tree-Induction-with-Deep-Drozdov-Verga/0053f75b7053f43b9787a9955426281e672b147b'],"['https://www.semanticscholar.org/author/Andrew-Drozdov/32573794', 'https://www.semanticscholar.org/author/Andrew-McCallum/143753639', 'https://www.semanticscholar.org/author/Mohit-Yadav/2621359', 'https://www.semanticscholar.org/author/Pat-Verga/2986975', 'https://www.semanticscholar.org/author/Mohit-Iyyer/2136562']"
Tangent-Normal Adversarial Regularization for Semi-supervised Learning,18 August 2018,['https://www.semanticscholar.org/paper/Tangent-Normal-Adversarial-Regularization-for-Yu-Wu/9f9b21270c4b659a0dbf2f9a25c223bd97aedc99'],"['https://www.semanticscholar.org/author/Jingfeng-Wu/5180683', 'https://www.semanticscholar.org/author/Bing-Yu/46806278', 'https://www.semanticscholar.org/author/Zhanxing-Zhu/1703952']"
Answer-based Adversarial Training for Generating Clarification Questions,4 April 2019,['https://www.semanticscholar.org/paper/Answer-based-Adversarial-Training-for-Generating-Rao-Daum%C3%A9/9e2339e09e4537b0fcb7922f10851d970bd81c5e'],"['https://www.semanticscholar.org/author/Sudha-Rao/145610605', 'https://www.semanticscholar.org/author/Hal-Daum%C3%A9/1722360']"
IncSQL: Training Incremental Text-to-SQL Parsers with Non-Deterministic Oracles,13 September 2018,['https://www.semanticscholar.org/paper/IncSQL%3A-Training-Incremental-Text-to-SQL-Parsers-Shi-Tatwawadi/8751bf53c5f32db3e040516433a49b991aba62ac'],"['https://www.semanticscholar.org/author/Oleksandr-Polozov/2636739', 'https://www.semanticscholar.org/author/Tianze-Shi/2929835', 'https://www.semanticscholar.org/author/Yi-Mao/145469202', 'https://www.semanticscholar.org/author/Weizhu-Chen/7307263', 'https://www.semanticscholar.org/author/Kaushik-Chakrabarti/145328899', 'https://www.semanticscholar.org/author/Kedar-Tatwawadi/145847769']"
Mitigating Bias in Natural Language Inference Using Adversarial Learning,27 September 2018,['https://www.semanticscholar.org/paper/Mitigating-Bias-in-Natural-Language-Inference-Using-Belinkov-Poliak/a3d2271bd360f9e5c2ac5a24e5e3945329cc1ca8'],"['https://www.semanticscholar.org/author/Stuart-M.-Shieber/1692491', 'https://www.semanticscholar.org/author/Yonatan-Belinkov/2083259', 'https://www.semanticscholar.org/author/Benjamin-Van-Durme/7536576', 'https://www.semanticscholar.org/author/Adam-Poliak/48926630']"
Multi-Modal Generative Adversarial Networks for Diverse Datasets,27 September 2018,['https://www.semanticscholar.org/paper/Multi-Modal-Generative-Adversarial-Networks-for-Ben-Yosef-Weinshall/09fa077bd29569f4005eebd129201b7bb0109f22'],"['https://www.semanticscholar.org/author/Matan-Ben-Yosef/1410571000', 'https://www.semanticscholar.org/author/Daphna-Weinshall/1789171']"
Few-Shot Learning by Exploiting Object Relation,27 September 2018,['https://www.semanticscholar.org/paper/Few-Shot-Learning-by-Exploiting-Object-Relation-Long-Wang/8575d5a55dbc57cec06913d2a0977a43c6af2dec'],"['https://www.semanticscholar.org/author/Wei-Wang/40560485', 'https://www.semanticscholar.org/author/Liangqu-Long/41036511', 'https://www.semanticscholar.org/author/Qian-Lin/144002327', 'https://www.semanticscholar.org/author/Jun-Wen/145508581', 'https://www.semanticscholar.org/author/Meihui-Zhang/1793178']"
CrystalGAN: Learning to Discover Crystallographic Structures with Generative Adversarial Networks,27 September 2018,['https://www.semanticscholar.org/paper/CrystalGAN%3A-Learning-to-Discover-Crystallographic-Nouira-Crivello/1c966fb858142946f55d123b8adbd5e0d87a3a05'],"['https://www.semanticscholar.org/author/Asma-Nouira/39302422', 'https://www.semanticscholar.org/author/Nataliya-Sokolovska/2465086', 'https://www.semanticscholar.org/author/Jean-Claude-Crivello/91209277']"
Exploration using Distributional RL and UCB,27 September 2018,['https://www.semanticscholar.org/paper/Exploration-using-Distributional-RL-and-UCB-Mavrin-Yao/241e8964bb791564687797ab6612f3595bb7a3cf'],"['https://www.semanticscholar.org/author/ShangtongZhang/148172309', 'https://www.semanticscholar.org/author/Borislav-Mavrin/5377654', 'https://www.semanticscholar.org/author/Linglong-Kong/2515229', 'https://www.semanticscholar.org/author/Hengshuai-Yao/40609469']"
The Body is not a Given: Joint Agent Policy Learning and Morphology Evolution,8 May 2019,['https://www.semanticscholar.org/paper/The-Body-is-Not-a-Given%3A-Joint-Agent-Policy-and-Banarse-Bachrach/60207969bdffbffb2b69c37d7d25231867a8f356'],"['https://www.semanticscholar.org/author/Guy-Lever/3276293', 'https://www.semanticscholar.org/author/Yoram-Bachrach/1698412', 'https://www.semanticscholar.org/author/Pushmeet-Kohli/143967473', 'https://www.semanticscholar.org/author/Nicolas-Manfred-Otto-Heess/2801204', 'https://www.semanticscholar.org/author/Siqi-Liu/47130333', 'https://www.semanticscholar.org/author/Dylan-Banarse/2140573', 'https://www.semanticscholar.org/author/Thore-Graepel/1686971', 'https://www.semanticscholar.org/author/Chrisantha-Fernando/143939165']"
From Adversarial Training to Generative Adversarial Networks,27 July 2018,['https://www.semanticscholar.org/paper/From-Adversarial-Training-to-Generative-Adversarial-Liu-Hsieh/daf74b54c1987d0a374a2adfa7fbeb613f4e15d8'],"['https://www.semanticscholar.org/author/Cho-Jui-Hsieh/1793529', 'https://www.semanticscholar.org/author/Xuanqing-Liu/23979212']"
An Efficient Network for Predicting Time-Varying Distributions,27 September 2018,['https://www.semanticscholar.org/paper/An-Efficient-Network-for-Predicting-Time-Varying-Kou-Lee/d3e8ea44ab5edb0a6894a414411c3de8954aab7b'],"['https://www.semanticscholar.org/author/Hwee-Kuan-Lee/3149920', 'https://www.semanticscholar.org/author/Teck-Khim-Ng/3082766', 'https://www.semanticscholar.org/author/Jorge-Sanz/145905622', 'https://www.semanticscholar.org/author/Connie-Kou/144487317']"
Quantile Regression Reinforcement Learning with State Aligned Vector Rewards,27 September 2018,['https://www.semanticscholar.org/paper/Quantile-Regression-Reinforcement-Learning-with-Richter-Wattenhofer/79803aa48e5847a3c3460753264b580be444432f'],"['https://www.semanticscholar.org/author/Oliver-Richter/143944934', 'https://www.semanticscholar.org/author/Roger-Wattenhofer/1716440']"
