Anticipatory Asynchronous Advantage Actor-Critic (A4C): The power of Anticipation in Deep Reinforcement Learning,13 January 2018,['https://www.semanticscholar.org/paper/Anticipatory-Asynchronous-Advantage-Actor-Critic-of-Luan-Medini/588cf6ff7cc952c2e90079c6d96bb7839bbcd7f4'],"['https://www.semanticscholar.org/author/Xun-Luan/71204944', 'https://www.semanticscholar.org/author/Anshumali-Shrivastava/4260659', 'https://www.semanticscholar.org/author/Tharun-Medini/51491077']"
Sparse Deep Scattering Croisé Network,25 November 2017,['https://www.semanticscholar.org/paper/Sparse-Deep-Scattering-Crois%C3%A9-Network-Cosentino-Balestriero/60aaf40b70d4a38c4546d8601b0143b94547b9d9'],"['https://www.semanticscholar.org/author/Randall-Balestriero/3201463', 'https://www.semanticscholar.org/author/Ankit-B.-Patel/46463998', 'https://www.semanticscholar.org/author/Richard-Baraniuk/144908066', 'https://www.semanticscholar.org/author/Romain-Cosentino/40125997']"
Incremental Learning in Deep Convolutional Neural Networks Using Partial Network Sharing,7 December 2017,['https://www.semanticscholar.org/paper/Incremental-Learning-in-Deep-Convolutional-Neural-Sarwar-Ankit/59d660d1dc9114a93f906945a65d41d1a4eaa7ec'],"['https://www.semanticscholar.org/author/Syed-Shakib-Sarwar/32830876', 'https://www.semanticscholar.org/author/Kaushik-Roy/143884690', 'https://www.semanticscholar.org/author/Aayush-Ankit/3468125']"
Bayesian Embeddings for Long-Tailed Datasets,17 January 2018,['https://www.semanticscholar.org/paper/Bayesian-Embeddings-for-Long-Tailed-Datasets-Fragoso-Ramanan/17bece4f871199192d71d35aebe5af154f74872a'],"['https://www.semanticscholar.org/author/Victor-Fragoso/2245862', 'https://www.semanticscholar.org/author/Deva-Ramanan/1770537']"
Distributed Restarting NewtonCG Method for Large-Scale Empirical Risk Minimization,31 October 2017,['https://www.semanticscholar.org/paper/Distributed-Restarting-NewtonCG-Method-for-Risk-Jahani-He/7116ff3be199557e7f1d60ac2670ca0a689c3627'],"['https://www.semanticscholar.org/author/Dheevatsa-Mudigere/2205699', 'https://www.semanticscholar.org/author/Chenxin-Ma/2008023', 'https://www.semanticscholar.org/author/Aryan-Mokhtari/2706423', 'https://www.semanticscholar.org/author/Majid-Jahani/27675108', 'https://www.semanticscholar.org/author/Alejandro-Ribeiro/144461639', 'https://www.semanticscholar.org/author/Xi-He/144080363', 'https://www.semanticscholar.org/author/Martin-Tak%C3%A1c/144696183']"
Deep Hyperspherical Defense against Adversarial Perturbations,4 December 2017,['https://www.semanticscholar.org/paper/Deep-Hyperspherical-Defense-against-Adversarial-Liu-Liu/0cf93d3b5754148a380a74a97300c341d403d3c3'],"['https://www.semanticscholar.org/author/Bo-Dai/144445933', 'https://www.semanticscholar.org/author/Tuo-Zhao/36345161', 'https://www.semanticscholar.org/author/Le-Song/1779453', 'https://www.semanticscholar.org/author/Zhehui-Chen/9545488', 'https://www.semanticscholar.org/author/Zhen-Liu/46271093', 'https://www.semanticscholar.org/author/Weiyang-Liu/36326884']"
FastNorm: Improving Numerical Stability of Deep Network Training with Efficient Normalization,20 January 2018,['https://www.semanticscholar.org/paper/FastNorm%3A-Improving-Numerical-Stability-of-Deep-Malladi-Sharapov/8b916d298deb20be66d82c960c9c8e7346367f34'],"['https://www.semanticscholar.org/author/Sadhika-Malladi/34132695', 'https://www.semanticscholar.org/author/Ilya-Sharapov/143627441']"
Cluster-based Warm-Start Nets,25 June 2019,['https://www.semanticscholar.org/paper/Cluster-Based-Web-System-Models-for-Different-of-in-Rak/8b398d30c2e70b4653ee7293d32720c50b3c518b'],['https://www.semanticscholar.org/author/Tomasz-Rak/145104065']
THINK VISUALLY: QUESTION ANSWERING THROUGH VIRTUAL IMAGERY,19 November 2017,['https://www.semanticscholar.org/paper/Think-Visually%3A-Question-Answering-through-Virtual-Goyal-Wang/25497541031b9fad3992e193cf3a30297223012b'],"['https://www.semanticscholar.org/author/Ankit-Goyal/47989752', 'https://www.semanticscholar.org/author/Jia-Deng/153302678', 'https://www.semanticscholar.org/author/J.-J.-Wang/46584851']"
Do Convolutional Neural Networks act  as Compositional Nearest Neighbors?,29 November 2017,['https://www.semanticscholar.org/paper/Do-Convolutional-Neural-Networks-act-as-Nearest-Liu-Bansal/d80a794320836120bab46b467118c65fd6693f57'],"['https://www.semanticscholar.org/author/Deva-Ramanan/1770537', 'https://www.semanticscholar.org/author/Aayush-Bansal/3294630', 'https://www.semanticscholar.org/author/Chunhui-Liu/50557221', 'https://www.semanticscholar.org/author/Victor-Fragoso/2245862']"
Binarized Back-Propagation: Training Binarized Neural Networks with Binarized Gradients,29 October 2017,['https://www.semanticscholar.org/paper/Binarized-Back-Propagation%3A-Training-Binarized-with-Hubara-Hoffer/1bccff4a1511f7028837730c64714f220db46070'],"['https://www.semanticscholar.org/author/Itay-Hubara/2477463', 'https://www.semanticscholar.org/author/Elad-Hoffer/40555034', 'https://www.semanticscholar.org/author/Daniel-Soudy/150082904']"
DETECTING ADVERSARIAL PERTURBATIONS WITH SALIENCY,23 March 2018,"['https://www.semanticscholar.org/paper/Detecting-Adversarial-Perturbations-with-Saliency-Zhang-Yang/8d2db5dd735829bc119d136e4e66a2988853b0ce', 'https://www.semanticscholar.org/paper/Detecting-Adversarial-Perturbations-with-Saliency-Zhang-Ye/8ee5ae716558980c3fb60002b2dc0f7270836e9c']","['https://www.semanticscholar.org/author/Zhimou-Yang/48598757', 'https://www.semanticscholar.org/author/Zuochang-Ye/39197645', 'https://www.semanticscholar.org/author/Chiliang-Zhang/40900301']"
Complex- and Real-Valued Neural Network Architectures,3 January 2018,['https://www.semanticscholar.org/paper/Complex-and-Real-Valued-Neural-Network-M%C3%B6nning-Manandhar/f6ee5f19af1208b60b484b1186d8d521fdaf52cc'],"['https://www.semanticscholar.org/author/Suresh-Manandhar/52022374', 'https://www.semanticscholar.org/author/Nils-M%C3%B6nning/72020141']"
Learning with Mental Imagery,,['https://www.semanticscholar.org/paper/How-mental-imagery-helps-robot-learning-Seepanomwan/c9c2a1a0433e92ae8e89585dab19dd56e8fa1576'],['https://www.semanticscholar.org/author/Kristsana-Seepanomwan/2865135']
HyperNetworks with statistical filtering for defending adversarial examples,6 November 2017,['https://www.semanticscholar.org/paper/HyperNetworks-with-statistical-filtering-for-Sun-Ozay/6fc8da70c2cf197b19290d002797313877cbc755'],"['https://www.semanticscholar.org/author/Takayuki-Okatani/1718872', 'https://www.semanticscholar.org/author/Mete-Ozay/2159942', 'https://www.semanticscholar.org/author/Zhun-Sun/3458345']"
