Guided variational autoencoder for disentanglement learning,2 April 2020,['https://www.semanticscholar.org/paper/Guided-Variational-Autoencoder-for-Disentanglement-Ding-Xu/5f4cc3ca463b9b384b6981f2892261239ef25fc0'],"['https://www.semanticscholar.org/author/Zheng-Ding/143910044', 'https://www.semanticscholar.org/author/M.-Welling/144026434', 'https://www.semanticscholar.org/author/Zhuowen-Tu/103955652', 'https://www.semanticscholar.org/author/Yifan-Xu/40399533', 'https://www.semanticscholar.org/author/Yang-Yang/46285717', 'https://www.semanticscholar.org/author/Weijian-Xu/50232043']"
Learning Sparsity and Quantization Jointly and Automatically for Neural Network Compression via Constrained Optimization,25 September 2019,['https://www.semanticscholar.org/paper/Learning-Sparsity-and-Quantization-Jointly-and-for-Yang-Gui/72ecdebd7b6b2dfe277810b8a9ea92079d03f06a'],"['https://www.semanticscholar.org/author/Ji-Liu/102551205', 'https://www.semanticscholar.org/author/Shupeng-Gui/3631339', 'https://www.semanticscholar.org/author/Yuhao-Zhu/2124167', 'https://www.semanticscholar.org/author/Haichuan-Yang/3274411']"
FairFace: A Novel Face Attribute Dataset for Bias Measurement and Mitigation,25 September 2019,['https://www.semanticscholar.org/paper/FairFace%3A-A-Novel-Face-Attribute-Dataset-for-Bias-K%C3%A4rkk%C3%A4inen-Joo/600aa904746afc41d4d321b23c901da5cdfd1538'],"['https://www.semanticscholar.org/author/Kimmo-K%C3%A4rkk%C3%A4inen/66908398', 'https://www.semanticscholar.org/author/Jungseock-Joo/1834047']"
Pruning Depthwise Separable Convolutions for Extra Efficiency Gain of Lightweight Models,25 September 2019,['https://www.semanticscholar.org/paper/Pruning-Depthwise-Separable-Convolutions-for-Extra-Tu-Lee/222109e41b77438474600053b4989528facc39d5'],"['https://www.semanticscholar.org/author/Chu-Song-Chen/1720473', 'https://www.semanticscholar.org/author/Jia-Hong-Lee/1781429', 'https://www.semanticscholar.org/author/Yi-Ming-Chan/2679814', 'https://www.semanticscholar.org/author/Cheng-Hao-Tu/51294406']"
Benchmarking Adversarial Robustness,26 December 2019,['https://www.semanticscholar.org/paper/Benchmarking-Adversarial-Robustness-Dong-Fu/7d0c27d1c71056ae5de054b876aaba429d83dee1'],"['https://www.semanticscholar.org/author/Qi-An-Fu/122796274', 'https://www.semanticscholar.org/author/Yinpeng-Dong/3431029', 'https://www.semanticscholar.org/author/Xiao-Yang/46402311', 'https://www.semanticscholar.org/author/Jun-Zhu/145254056', 'https://www.semanticscholar.org/author/Tianyu-Pang/19201674', 'https://www.semanticscholar.org/author/Zihao-Xiao/9381483']"
Unsupervised Learning from Video with Deep Neural Embeddings,28 May 2019,['https://www.semanticscholar.org/paper/Unsupervised-Learning-from-Video-with-Deep-Neural-Zhuang-Andonian/02cd7e1a888fedd25337a4598f332c5203091e71'],"['https://www.semanticscholar.org/author/Alex-Andonian/50112310', 'https://www.semanticscholar.org/author/Daniel-L.-K.-Yamins/40657572', 'https://www.semanticscholar.org/author/Chengxu-Zhuang/2117357']"
Towards Unifying Neural Architecture Space Exploration and Generalization,25 September 2019,['https://www.semanticscholar.org/paper/Towards-Unifying-Neural-Architecture-Space-and-Bhardwaj-Marculescu/c0a3c49c56ef482b507c82e80f20e5277f8a4766'],"['https://www.semanticscholar.org/author/Kartikeya-Bhardwaj/38632603', 'https://www.semanticscholar.org/author/Radu-Marculescu/1702532']"
IEG: Robust neural net training with severe label noises,25 September 2019,['https://www.semanticscholar.org/paper/IEG%3A-Robust-neural-net-training-with-severe-label-Zhang-Zhang/783917ae29961bb04c5e680e6fef204c9e64c703'],"['https://www.semanticscholar.org/author/Zizhao-Zhang/2476328', 'https://www.semanticscholar.org/author/Sercan-%C3%96.-Arik/2676352', 'https://www.semanticscholar.org/author/Honglak-Lee/1697141', 'https://www.semanticscholar.org/author/Tomas-Pfister/1945962', 'https://www.semanticscholar.org/author/Han-Zhang/120811666']"
Stochastic Geodesic Optimization for Neural Networks,25 September 2019,['https://www.semanticscholar.org/paper/Stochastic-Geodesic-Optimization-for-Neural-Rashidi-An/a854e7140885795accafbddfd83441d1c4bc7e06'],"['https://www.semanticscholar.org/author/Aijun-An/144081368', 'https://www.semanticscholar.org/author/Xiaogang-Wang/48631549', 'https://www.semanticscholar.org/author/Zana-Rashidi/71425610']"
WEEGNET: an wavelet based Convnet for Brain-computer interfaces,25 September 2019,['https://www.semanticscholar.org/paper/WEEGNET%3A-an-wavelet-based-Convnet-for-interfaces-Riyad-Khalil/44d107c32c7c3c691306f18cdc90084ebd489d41'],"['https://www.semanticscholar.org/author/Abdellah-Adib/2486666', 'https://www.semanticscholar.org/author/Mouad-Riyad/147582370', 'https://www.semanticscholar.org/author/Mohammed-Khalil/144243070']"
Classification as Decoder: Trading Flexibility for Control in Multi Domain Dialogue,25 September 2019,['https://www.semanticscholar.org/paper/Classification-as-Decoder%3A-Trading-Flexibility-for-Shleifer-Chablani/7b9a99ac52650aed1ae01bb0b129a8c76581169e'],"['https://www.semanticscholar.org/author/Anitha-Kannan/143957267', 'https://www.semanticscholar.org/author/Xavier-Amatriain/69036053', 'https://www.semanticscholar.org/author/Namit-Katariya/2426278', 'https://www.semanticscholar.org/author/Manish-Chablani/51930519', 'https://www.semanticscholar.org/author/Sam-Shleifer/88728159']"
Anomaly Detection and Localization in Images using Guided Attention,25 September 2019,['https://www.semanticscholar.org/paper/Anomaly-Detection-and-Localization-in-Images-using-Venkataramanan-Singh/c1806c7b341f1e1e4b8e0f8a5520e50c21351e40'],"['https://www.semanticscholar.org/author/Rajat-Vikram-Singh/117937623', 'https://www.semanticscholar.org/author/Kuan-Chuan-Peng/2692770', 'https://www.semanticscholar.org/author/Shashanka-Venkataramanan/39863130']"
In-training Matrix Factorization for Parameter-frugal Neural Machine Translation,25 September 2019,"['https://www.semanticscholar.org/paper/In-training-Matrix-Factorization-for-Neural-Machine-Kaden-Scao/c78dfdc3b9ed7d869b67e22fcba68d7df7800d27', 'https://www.semanticscholar.org/paper/PARAMETER-FRUGAL-NEURAL-MACHINE-TRANS-LATION-Kaden-Scao/97802cb64260c6b80e64e032c3c6d2fa7f482598']","['https://www.semanticscholar.org/author/Teven-Le-Scao/1379806208', 'https://www.semanticscholar.org/author/Zachary-Kaden/51010350', 'https://www.semanticscholar.org/author/Raphael-Olivier/51236314']"
Spatial Information is Overrated for Image Classification,25 September 2019,['https://www.semanticscholar.org/paper/Spatial-Information-is-Overrated-for-Image-Fan-Xian/d6ddda8666a054726d40c365794a94666632a30e'],"['https://www.semanticscholar.org/author/Yongqin-Xian/3370667', 'https://www.semanticscholar.org/author/Bernt-Schiele/48920094', 'https://www.semanticscholar.org/author/Yue-Fan/91960435', 'https://www.semanticscholar.org/author/Max-Maria-Losch/50048935']"
GMM-UNIT: Unsupervised Multi-Domain and Multi-Modal Image-to-Image Translation via Attribute Gaussian Mixture Modelling,15 March 2020,['https://www.semanticscholar.org/paper/GMM-UNIT%3A-Unsupervised-Multi-Domain-and-Multi-Modal-Liu-Nadai/30282087b90d9103c8b428a4a6d5ebf4cc84794b'],"['https://www.semanticscholar.org/author/Bruno-Lepri/49305855', 'https://www.semanticscholar.org/author/Yahui-Liu/40566312', 'https://www.semanticscholar.org/author/Xavier-Alameda-Pineda/1382657362', 'https://www.semanticscholar.org/author/Nicu-Sebe/1703601', 'https://www.semanticscholar.org/author/Marco-De-Nadai/7405787', 'https://www.semanticscholar.org/author/Jian-Yao/114689671']"
Information lies in the eye of the beholder: The effect of representations on observed mutual information,25 September 2019,['https://www.semanticscholar.org/paper/Information-lies-in-the-eye-of-the-beholder%3A-The-of-Zilly-Hetzel/01d22e58e721474fb3ccc7f284d944ae7ee33b8c'],"['https://www.semanticscholar.org/author/Lorenz-Hetzel/1469448040', 'https://www.semanticscholar.org/author/Andrea-Censi/47986594', 'https://www.semanticscholar.org/author/Emilio-Frazzoli/1777799', 'https://www.semanticscholar.org/author/Julian-G.-Zilly/2360589']"
Quantitatively Disentangling and Understanding Part Information in CNNs,25 September 2019,['https://www.semanticscholar.org/paper/Quantitatively-Disentangling-and-Understanding-Part-Zhang-Yang/e4bd1dd7edb0be2e6dbb3ac0a7852e2d8e2e8ccd'],"['https://www.semanticscholar.org/author/Haotian-Ma/79492173', 'https://www.semanticscholar.org/author/Quanshi-Zhang/22063226', 'https://www.semanticscholar.org/author/Ying-Nian-Wu/39092098', 'https://www.semanticscholar.org/author/Yefeng-Yang/91893892']"
Graph-based motion planning networks,25 September 2019,['https://www.semanticscholar.org/paper/Graph-based-motion-planning-networks-Hoang-Vien/49b46f21834ece8c0fcab1ab9174fa81e885418b'],"['https://www.semanticscholar.org/author/Ngo-Anh-Vien/2452570', 'https://www.semanticscholar.org/author/Tai-Hoang/50852271']"
Bridging ELBO objective and MMD,29 October 2019,['https://www.semanticscholar.org/paper/Bridging-the-ELBO-and-MMD-Ucar/f840a46204c3a5922a34850cfc67478f719e91a0'],['https://www.semanticscholar.org/author/Talip-Ucar/9378939']
Deep 3D-Zoom Net: Unsupervised Learning of Photo-Realistic 3D-Zoom,20 September 2019,['https://www.semanticscholar.org/paper/Deep-3D-Zoom-Net%3A-Unsupervised-Learning-of-3D-Zoom-Bello-Kim/6104cf7304a6ee90eb3b2850ff6c2e06f298710b'],"['https://www.semanticscholar.org/author/Munchurl-Kim/123446757', 'https://www.semanticscholar.org/author/Juan-Luis-Gonzalez-Bello/88677858']"
Hierarchical Complement Objective Training,25 September 2019,['https://www.semanticscholar.org/paper/Hierarchical-Complement-Objective-Training-Chen-Tsai/67dc968aeb309e5c7137df4133d828fd385a8d2f'],"['https://www.semanticscholar.org/author/Li-Huang-Tsai/1410724079', 'https://www.semanticscholar.org/author/Shih-Chieh-Chang/144893148', 'https://www.semanticscholar.org/author/Yuting-Chen/101612282', 'https://www.semanticscholar.org/author/Wei-Wei/145673161', 'https://www.semanticscholar.org/author/Jiayu-Pan/7588888', 'https://www.semanticscholar.org/author/Da-Cheng-Juan/50270386', 'https://www.semanticscholar.org/author/Hao-Yun-Chen/47666268']"
Anomalous Pattern Detection in Activations and Reconstruction Error of Autoencoders,25 September 2019,['https://www.semanticscholar.org/paper/Anomalous-Pattern-Detection-in-Activations-and-of-Cintas-Speakman/ebe2c4743c2c96ef1d84b0f7316c01b8398924a7'],"['https://www.semanticscholar.org/author/Celia-Cintas/1414041728', 'https://www.semanticscholar.org/author/Skyler-Speakman/40205485', 'https://www.semanticscholar.org/author/Edward-McFowland/1993988', 'https://www.semanticscholar.org/author/Srihari-Sridharan/47844807', 'https://www.semanticscholar.org/author/William-Ogallo/1423725451', 'https://www.semanticscholar.org/author/Victor-Akinwande/32662204']"
Dynamically Balanced Value Estimates for Actor-Critic Methods,25 September 2019,['https://www.semanticscholar.org/paper/Dynamically-Balanced-Value-Estimates-for-Methods-Dorka-Boedecker/ac36fb5e781f4664484088525a4009da4edfcfc8'],"['https://www.semanticscholar.org/author/Wolfram-Burgard/1725973', 'https://www.semanticscholar.org/author/Joschka-Boedecker/145581493', 'https://www.semanticscholar.org/author/Nicolai-Dorka/40796223']"
Incorporating Perceptual Prior to Improve Model's Adversarial Robustness,21 January 2018,['https://www.semanticscholar.org/paper/Decoupled-Learning-for-Conditional-Adversarial-Zhang-Song/458ce461ab28ea6daa87cb9a3ba8313df6933b1a'],"['https://www.semanticscholar.org/author/Hairong-Qi/1698645', 'https://www.semanticscholar.org/author/Yang-Song/144404428', 'https://www.semanticscholar.org/author/Zhifei-Zhang/1786391']"
MultiGrain: a unified image embedding for classes and instances,14 February 2019,['https://www.semanticscholar.org/paper/MultiGrain%3A-a-unified-image-embedding-for-classes-Berman-J%C3%A9gou/1e7678467b1807777dcd9be557b79328ce9419a8'],"['https://www.semanticscholar.org/author/Iasonas-Kokkinos/2010660', 'https://www.semanticscholar.org/author/Herv%C3%A9-J%C3%A9gou/1681054', 'https://www.semanticscholar.org/author/Andrea-Vedaldi/1687524', 'https://www.semanticscholar.org/author/Matthijs-Douze/3271933', 'https://www.semanticscholar.org/author/Maxim-Berman/9907891']"
A Simple Geometric Proof for the Benefit of Depth in ReLU Networks,25 September 2019,['https://www.semanticscholar.org/paper/A-Simple-Geometric-Proof-for-the-Benefit-of-Depth-Amrami-Goldberg/b9184a2006d1aa19d9d60626a0d196c57d6e6617'],"['https://www.semanticscholar.org/author/Asaf-Amrami/51230905', 'https://www.semanticscholar.org/author/Yoav-Goldberg/79775260']"
How does Lipschitz Regularization Influence GAN Training?,23 November 2018,['https://www.semanticscholar.org/paper/How-does-Lipschitz-Regularization-Influence-GAN-Qin-Mitra/e2ae5e23afbcce774fbfdf2d2a57fcd061ae573e'],"['https://www.semanticscholar.org/author/Peter-Wonka/1798011', 'https://www.semanticscholar.org/author/Niloy-Jyoti-Mitra/1710455', 'https://www.semanticscholar.org/author/Yipeng-Qin/2408885']"
SIMULTANEOUS ATTRIBUTED NETWORK EMBEDDING AND CLUSTERING,25 September 2019,['https://www.semanticscholar.org/paper/SIMULTANEOUS-ATTRIBUTED-NETWORK-EMBEDDING-AND-Labiod-Nadif/7cd269bc7ba5741f6deea272bde0c65bb98ce84a'],"['https://www.semanticscholar.org/author/Lazhar-Labiod/1931111', 'https://www.semanticscholar.org/author/Mohamed-Nadif/1498531735']"
Tree-structured Attention Module for Image Classification,25 September 2019,['https://www.semanticscholar.org/paper/Tree-structured-Attention-Module-for-Image-Shin-Bae/01b2215bae4fec3e2890d2c79df8c4eefa03098c'],"['https://www.semanticscholar.org/author/Gyungin-Shin/104387308', 'https://www.semanticscholar.org/author/Sungho-Bae/3250189', 'https://www.semanticscholar.org/author/and-Yong-Jae-Moon/1579044973']"
Task Level Data Augmentation for Meta-Learning,25 September 2019,['https://www.semanticscholar.org/paper/Task-Level-Data-Augmentation-for-Meta-Learning-Liu-Chao/cad8008aa338bdc368b01731ff16af6908713996'],"['https://www.semanticscholar.org/author/Fei-Chao/2864709', 'https://www.semanticscholar.org/author/Jialin-Liu/48211000', 'https://www.semanticscholar.org/author/Chih-Min-Lin/151506492']"
Learning Semantic Correspondences from Noisy Data-text Pairs by Local-to-Global Alignments,25 September 2019,['https://www.semanticscholar.org/paper/Learning-Semantic-Correspondences-from-Noisy-Pairs-Nie-Wang/ddb88750af264bf218c6b4fac71cafaa2c5ae0dd'],"['https://www.semanticscholar.org/author/Jinpeng-Wang/1823719', 'https://www.semanticscholar.org/author/Chin-yew-Lin/50554693', 'https://www.semanticscholar.org/author/Feng-Nie/7645598', 'https://www.semanticscholar.org/author/Rong-Pan/153751474']"
VideoEpitoma: Efficient Recognition of Long-range Actions,25 September 2019,['https://www.semanticscholar.org/paper/VideoEpitoma%3A-Efficient-Recognition-of-Long-range-Hussein-Bejnordi/582ff9b43951734e9003a8af35b7b85750f0d501'],"['https://www.semanticscholar.org/author/Noureldien-Hussein/13142264', 'https://www.semanticscholar.org/author/Babak-Ehteshami-Bejnordi/2954103', 'https://www.semanticscholar.org/author/Mihir-Jain/143798882']"
StacNAS: Towards Stable and Consistent  Optimization for Differentiable  Neural Architecture Search,25 September 2019,['https://www.semanticscholar.org/paper/StacNAS%3A-Towards-stable-and-consistent-optimization-Li-Zhang/babe77137b165baadcd465559c07c55703f3e2ee'],"['https://www.semanticscholar.org/author/Tong-Zhang/47593026', 'https://www.semanticscholar.org/author/Zitong-Wang/48707712', 'https://www.semanticscholar.org/author/Guilin-Li/47949267', 'https://www.semanticscholar.org/author/Zhenguo-Li/7718952', 'https://www.semanticscholar.org/author/Xing-Zhang/120069548']"
Construction of Macro Actions for Deep Reinforcement Learning,5 August 2019,['https://www.semanticscholar.org/paper/Construction-of-Macro-Actions-for-Deep-Learning-Chang-Chang/5a44e0877ae4d3b6322164a02d204429604e3daf'],"['https://www.semanticscholar.org/author/Kuan-Yu-Chang/67280734', 'https://www.semanticscholar.org/author/Yi-Hsiang-Chang/46623821', 'https://www.semanticscholar.org/author/Chun-Yi-Lee/49010592', 'https://www.semanticscholar.org/author/H.-S.-Kuo/145358955']"
Towards Understanding Generalization in Gradient-Based Meta-Learning,16 July 2019,['https://www.semanticscholar.org/paper/Towards-Understanding-Generalization-in-Guiroy-Verma/be9629ff798e04efaedeb8971e10d06b2121f60e'],"['https://www.semanticscholar.org/author/Chris-Pal/98109738', 'https://www.semanticscholar.org/author/Simon-Guiroy/73780897', 'https://www.semanticscholar.org/author/Vikas-Verma/47324530']"
Structural Multi-agent Learning,25 September 2019,['https://www.semanticscholar.org/paper/Structural-Multi-agent-Learning-Han-Ren/9ace77526514ee2c9e6050fcb24eecfef3a21a7a'],"['https://www.semanticscholar.org/author/Jie-Zhou/144535460', 'https://www.semanticscholar.org/author/Jiwen-Lu/100475213', 'https://www.semanticscholar.org/author/Liangliang-Ren/71155605', 'https://www.semanticscholar.org/author/Kaiqian-Han/1576215738']"
AdamT: A Stochastic Optimization with Trend Correction Scheme,17 January 2020,['https://www.semanticscholar.org/paper/ADAMT%3A-A-Stochastic-Optimization-with-Trend-Scheme-Zhou-Zheng/e38f26e160ff1c7e0a5db89bb540247a598b7c9c'],"['https://www.semanticscholar.org/author/Xuebin-Zheng/47410668', 'https://www.semanticscholar.org/author/Bingxin-Zhou/65772187', 'https://www.semanticscholar.org/author/Junbin-Gao/32278515']"
Elastic-InfoGAN: Unsupervised Disentangled Representation Learning in Imbalanced Data,25 September 2019,['https://www.semanticscholar.org/paper/Elastic-InfoGAN%3A-Unsupervised-Disentangled-Learning-Ojha-Singh/5fe49a1aac79752199e6f33ecc62165f35a05915'],"['https://www.semanticscholar.org/author/Utkarsh-Ojha/47284770', 'https://www.semanticscholar.org/author/Krishna-Vijay-Kumar-Singh/153866110', 'https://www.semanticscholar.org/author/Yong-Jae-Lee/144756076', 'https://www.semanticscholar.org/author/Cho-Jui-Hsieh/1793529']"
Generalizing Deep Multi-task Learning with Heterogeneous Structured Networks,,['https://www.semanticscholar.org/paper/Research-Project-Proposal%3A-Structured-Meta-Learning-Angeli-Matteucci/8b34e1b43215db365022de473432ba876fc839d6'],"['https://www.semanticscholar.org/author/Matteo-Matteucci/1745043', 'https://www.semanticscholar.org/author/Nicola-De-Angeli/14967308', 'https://www.semanticscholar.org/author/Marco-Matteo-Ciccone/4460495']"
Rethinking Data Augmentation: Self-Supervision and Self-Distillation,25 September 2019,['https://www.semanticscholar.org/paper/Rethinking-Data-Augmentation%3A-Self-Supervision-and-Lee-Hwang/65e382449553597ae398f8ac83a235dd377f11c5'],"['https://www.semanticscholar.org/author/Hankook-Lee/51122345', 'https://www.semanticscholar.org/author/Sung-Ju-Hwang/35788904', 'https://www.semanticscholar.org/author/Jinwoo-Shin/143720148']"
Dynamical Clustering of Time Series Data Using Multi-Decoder RNN Autoencoder,29 April 2020,['https://www.semanticscholar.org/paper/Multi-Decoder-RNN-Autoencoder-Based-on-Variational-Kaji-Watanabe/44e570f8c930ad8b33e64c504a464d5e36893d17'],"['https://www.semanticscholar.org/author/Kazuho-Watanabe/153661882', 'https://www.semanticscholar.org/author/Daisuke-Kaji/49973988', 'https://www.semanticscholar.org/author/Masahiro-Kobayashi/152915600']"
Regularizing Predictions via Class-wise Self-knowledge Distillation,25 September 2019,['https://www.semanticscholar.org/paper/Regularizing-Predictions-via-Class-wise-Yun-Park/ea053ee44eefc52ed79604a00a145dd885657c01'],"['https://www.semanticscholar.org/author/Jinwoo-Shin/143720148', 'https://www.semanticscholar.org/author/Jongjin-Park/108163653', 'https://www.semanticscholar.org/author/Sukmin-Yun/66863443', 'https://www.semanticscholar.org/author/Kimin-Lee/3436470']"
Imbalanced Classification via Adversarial Minority Over-sampling,25 September 2019,['https://www.semanticscholar.org/paper/Imbalanced-Classification-via-Adversarial-Minority-Kim-Jeong/5abd39b63df59db035774b94096307e479799fbf'],"['https://www.semanticscholar.org/author/Jinwoo-Shin/143720148', 'https://www.semanticscholar.org/author/Jongheon-Jeong/83125078', 'https://www.semanticscholar.org/author/Jaehyung-Kim/4095337']"
Neuron ranking - an informed way to compress convolutional neural networks,25 September 2019,['https://www.semanticscholar.org/paper/Neuron-ranking-an-informed-way-to-compress-neural-Adamczewski-Park/f14a4624734f24cd0e836f6f2ced2c7dd77abf17'],"['https://www.semanticscholar.org/author/Kamil-Adamczewski/2220045', 'https://www.semanticscholar.org/author/Mijung-Park/50811522']"
Compressing Deep Neural Networks With Learnable Regularization,1 September 2018,"['https://www.semanticscholar.org/paper/Compressing-Deep-Neural-Networks-With-Learnable-Choi-El-Khamy/9769f1158d09d7ef50a73ac0333956277efdac36', 'https://www.semanticscholar.org/paper/Learning-Sparse-Low-Precision-Neural-Networks-With-Choi-El-Khamy/58e48038f0996e8f50cc7836d63631e63bd239f7']","['https://www.semanticscholar.org/author/Jungwon-Lee/4914711', 'https://www.semanticscholar.org/author/Mostafa-El-Khamy/1382637019', 'https://www.semanticscholar.org/author/Yoojin-Choi/2501862', 'https://www.semanticscholar.org/author/Jungwon-Lee/35462690']"
Image Classification Through Top-Down Image Pyramid Traversal,25 September 2019,['https://www.semanticscholar.org/paper/Image-Classification-Through-Top-Down-Image-Pyramid-Papadopoulos-Korus/d9d4c0820e14c19c34fbcbad5b63fe7c82f9c0c3'],"['https://www.semanticscholar.org/author/Nasir-D.-Memon/145095247', 'https://www.semanticscholar.org/author/Pawel-Korus/1984673', 'https://www.semanticscholar.org/author/Athanasios-Papadopoulos/144510434']"
PAC-Bayes Few-shot Meta-learning with Implicit Learning of Model Prior Distribution,5 March 2020,['https://www.semanticscholar.org/paper/PAC-Bayesian-Meta-learning-with-Implicit-Prior-Nguyen-Do/d2060e771530da6d3a36c51bed098eb2763dfa43'],"['https://www.semanticscholar.org/author/Cuong-Nguyen/145387621', 'https://www.semanticscholar.org/author/Thanh-Toan-Do/3354627', 'https://www.semanticscholar.org/author/Gustavo-Carneiro/145575177']"
CRAP: Semi-supervised Learning via Conditional Rotation Angle Prediction,25 September 2019,['https://www.semanticscholar.org/paper/CRAP%3A-Semi-supervised-Learning-via-Conditional-Xu-Liu/398ab24360bd931591c5027c9288be23f9ede106'],"['https://www.semanticscholar.org/author/Lingqiao-Liu/47968029', 'https://www.semanticscholar.org/author/Hai-Ming-Xu/150128927']"
A novel text representation which enables image classifiers to perform text classification,19 August 2019,['https://www.semanticscholar.org/paper/Representing-text-as-abstract-images-enables-image-Petrie-Julius/bc14d7e886ef66118c6b29da4046b6b13182ecb6'],"['https://www.semanticscholar.org/author/Stephen-Petrie/32430939', ""https://www.semanticscholar.org/author/T'Mir-D.-Julius/144235874""]"
FACE SUPER-RESOLUTION GUIDED BY 3D FACIAL PRIORS,25 September 2019,['https://www.semanticscholar.org/paper/FACE-SUPER-RESOLUTION-GUIDED-BY-3D-FACIAL-PRIORS-Hu-Ren/2a4ff4dc61deace4b71b19831c53eec46c15ee60'],"['https://www.semanticscholar.org/author/Xiaobin-Hu/1821770', 'https://www.semanticscholar.org/author/Xiaoming-Li/1502873074', 'https://www.semanticscholar.org/author/Wei-Liu/46641911', 'https://www.semanticscholar.org/author/Xiaochun-Cao/1719250', 'https://www.semanticscholar.org/author/Bjoern-H.-Menze/1447076190', 'https://www.semanticscholar.org/author/Zechao-Li/3233021', 'https://www.semanticscholar.org/author/Wenqi-Ren/144850642', 'https://www.semanticscholar.org/author/John-LaMaster/1453745476']"
Doubly Normalized Attention,19 May 2020,['https://www.semanticscholar.org/paper/Normalized-Attention-Without-Probability-Cage-Richter-Wattenhofer/8b4c1c780d03346e3e7a2ca7e48fb42452380b8a'],"['https://www.semanticscholar.org/author/Roger-Wattenhofer/1716440', 'https://www.semanticscholar.org/author/Oliver-Richter/143944934']"
Correctness Verification of Neural Network,3 June 2019,['https://www.semanticscholar.org/paper/Correctness-Verification-of-Neural-Networks-Yang-Rinard/dd9d4111e218628954047be0f315fa61be108806'],"['https://www.semanticscholar.org/author/Martin-C.-Rinard/1720971', 'https://www.semanticscholar.org/author/Yichen-Yang/79327132']"
Diversely Stale Parameters for Efficient Training of Deep Convolutional Networks,25 September 2019,['https://www.semanticscholar.org/paper/Diversely-Stale-Parameters-for-Efficient-Training-Xu-Huo/ad9d461583ef7348134c6a795fb8667760e1d582'],"['https://www.semanticscholar.org/author/Zhouyuan-Huo/3382735', 'https://www.semanticscholar.org/author/An-Xu/2376621', 'https://www.semanticscholar.org/author/Heng-Huang/46676192']"
WHAT DATA IS USEFUL FOR MY DATA: TRANSFER LEARNING WITH A MIXTURE OF SELF-SUPERVISED EXPERTS,25 September 2019,['https://www.semanticscholar.org/paper/WHAT-DATA-IS-USEFUL-FOR-MY-DATA%3A-TRANSFER-LEARNING-Yan-Acuna/47d7676f3185993ffee96fc2e7f9da8b8771a4ae'],"['https://www.semanticscholar.org/author/Sanja-Fidler/37895334', 'https://www.semanticscholar.org/author/Xi-Yan/1441353365', 'https://www.semanticscholar.org/author/David-Acuna/145360004']"
Classification Logit Two-sample Testing by Neural Networks,25 September 2019,['https://www.semanticscholar.org/paper/Classification-Logit-Two-sample-Testing-by-Neural-Cheng-Cloninger/93f1d02901e1c3ed94132f0f9d527206956fcf23'],"['https://www.semanticscholar.org/author/Xiuyuan-Cheng/1823644', 'https://www.semanticscholar.org/author/Alexander-Cloninger/2827359']"
Frontal low-rank random tensors for high-order feature representation,25 September 2019,['https://www.semanticscholar.org/paper/Frontal-low-rank-random-tensors-for-high-order-Zhang-Muandet/eb9bd2555721081e129333cddbdd2c86422f8049'],"['https://www.semanticscholar.org/author/Heiko-Neumann/143627576', 'https://www.semanticscholar.org/author/Krikamol-Muandet/2276351', 'https://www.semanticscholar.org/author/Yan-Zhang/39831806', 'https://www.semanticscholar.org/author/Siyu-Tang/39578749', 'https://www.semanticscholar.org/author/Qianli-Ma/144598359']"
Interpretability Evaluation Framework for Deep Neural Networks,14 July 2018,['https://www.semanticscholar.org/paper/Beyond-Data-and-Model-Parallelism-for-Deep-Neural-Jia-Zaharia/f971658ab845d7573c4bbb760d5e7e5332025254'],"['https://www.semanticscholar.org/author/Zhihao-Jia/2240460', 'https://www.semanticscholar.org/author/Alexander-Aiken/144653825', 'https://www.semanticscholar.org/author/Matei-Zaharia/143834867']"
CWAE-IRL: Formulating a supervised approach to Inverse Reinforcement Learning problem,2 October 2019,['https://www.semanticscholar.org/paper/CWAE-IRL%3A-Formulating-a-supervised-approach-to-Kusari/9184b62927b82fd045067ce21c458f957dc10dce'],['https://www.semanticscholar.org/author/Arpan-Kusari/48110162']
"Study of a Simple, Expressive and Consistent Graph Feature Representation",25 September 2019,['https://www.semanticscholar.org/paper/Study-of-a-Simple%2C-Expressive-and-Consistent-Graph-Edouard/32f34ef989d0fb2c101df35dbd650ca43ae58f1c'],['https://www.semanticscholar.org/author/Pineau-Edouard/1660939903']
Input Alignment along Chaotic directions increases Stability in Recurrent Neural Networks,26 December 2017,['https://www.semanticscholar.org/paper/Chaos-guided-Input-Structuring-for-Improved-in-Panda-Roy/cdc0227a49b5624f5b403b8cd43cbb168ddf1da1'],"['https://www.semanticscholar.org/author/Kaushik-Roy/143884690', 'https://www.semanticscholar.org/author/Priyadarshini-Panda/9352814']"
All Neural Networks are Created Equal,25 September 2019,['https://www.semanticscholar.org/paper/All-Neural-Networks-are-Created-Equal-Hacohen-Choshen/d3fb841cc558a7e34b5acd318a9357fd41f6310f'],"['https://www.semanticscholar.org/author/Guy-Hacohen/94064232', 'https://www.semanticscholar.org/author/Daphna-Weinshall/1789171', 'https://www.semanticscholar.org/author/Leshem-Choshen/41019330']"
